Date,Adj_Close,Close,High,Low,Open,Volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist
2024-05-23,513.4638061523438,525.9600219726562,533.0700073242188,524.719970703125,532.9600219726562,57211200,527.0180053710938,527.041552128322,526.3954578746449,524.915543197116,526.3954578746449,522.5223387124729,526.3954578746449,520.8287391140319,67.59266009218095,2.3913616413011596,1.7662347703534949,0.6251268709476647
2024-05-24,516.8612060546875,529.4400024414062,530.27001953125,526.8800048828125,527.8499755859375,41291100,527.8780029296875,527.4776340034282,526.649169921875,525.3464440775247,526.649169921875,522.7936196430194,526.649169921875,520.9144233262447,73.01577069131159,2.447310550323891,1.9024499263475743,0.544860623976317
2024-05-28,517.2223510742188,529.8099975585938,530.510009765625,527.1099853515625,530.27001953125,36269600,528.7680053710938,527.9017001043674,526.8923105093149,525.7715444090551,526.8923105093149,523.0687717181399,526.8923105093149,521.002936502686,73.52308410185339,2.4927708667374873,2.020514114425557,0.4722567523119303
2024-05-29,513.6005249023438,526.0999755859375,527.3099975585938,525.3699951171875,525.6799926757812,45190300,529.0480041503906,527.5741138282892,526.835715157645,525.8028235687582,526.835715157645,523.1876424580536,526.835715157645,521.0536533094845,61.11560359103193,2.204024109792954,2.0572161134990363,0.1468079962939175
2024-05-30,510.19342041015625,522.6099853515625,525.2000122070312,521.3300170898438,524.52001953125,46377600,528.3309997558594,526.6715450143389,526.5539998372395,525.498743738549,526.5539998372395,523.1649892381912,526.5539998372395,521.0691392004504,52.19277260086087,1.6742771549170357,1.9806283217826361,-0.3063511668656005
2024-05-31,514.84033203125,527.3699951171875,527.5,518.3599853515625,523.5900268554688,90785800,528.1989990234375,526.7985359421295,526.6049995422363,525.6769581555623,526.6049995422363,523.3298914295244,526.6049995422363,521.131834284199,60.63455322238263,1.6198690416035788,1.9084764657468247,-0.2886074241432459
2024-06-03,515.2600708007812,527.7999877929688,529.3099975585938,522.5999755859375,529.02001953125,46835700,528.0339965820312,526.9806180968276,526.67529296875,525.879151454363,526.67529296875,523.5051893261301,526.67529296875,521.198184070356,61.29936167203817,1.5930829663735722,1.8453977658721743,-0.25231479949860214
2024-06-04,515.8361206054688,528.3900146484375,529.1500244140625,524.9600219726562,526.4600219726562,34632700,527.8669982910156,527.2368720153021,526.7705552842882,526.11828128237,526.7705552842882,523.6967511034754,526.7705552842882,521.2697445736205,62.24166258825189,1.6010096028389853,1.7965201332655365,-0.1955105304265512
2024-06-05,521.9669799804688,534.6699829101562,534.6900024414062,528.72998046875,530.77001953125,47610400,528.197998046875,528.5883467234573,527.1863146330181,526.9327290564449,527.1863146330181,524.1270739194238,527.1863146330181,521.4030802784616,70.48027609094883,2.089940936014955,1.8552042938154203,0.2347366421995345
2024-06-06,521.9570922851562,534.6599731445312,535.4199829101562,532.6799926757812,534.97998046875,30808500,528.6809936523438,529.6922788000162,527.5599975585938,527.6686570648342,527.5599975585938,524.5401287909966,527.5599975585938,521.5349896602136,70.45388864369714,2.448391304795109,1.973841696011358,0.4745496087837511
2024-06-07,521.3225708007812,534.010009765625,536.8900146484375,532.5399780273438,533.6599731445312,43224500,529.4859924316406,530.4773207937633,528.2519989013672,528.2725954172904,527.8671409970239,524.9114966723546,527.8671409970239,521.6591192135012,68.65642292474462,2.649477662589902,2.108968889327067,0.5405087732628351
2024-06-10,522.933349609375,535.6599731445312,535.989990234375,532.5700073242188,533.1799926757812,35686100,530.1079895019532,531.4196212211756,528.9929962158203,528.9761552008372,528.2213606400924,525.3330055536164,528.2213606400924,521.7984311929144,70.70001032226187,2.90845148695621,2.268865408852896,0.639586078103314
2024-06-11,524.1927490234375,536.9500122070312,537.010009765625,532.0499877929688,534.0700073242188,36383400,530.8219909667969,532.4251468549675,529.7949981689453,529.735570153808,528.6008672299592,525.7885744419857,528.6008672299592,521.949193193055,72.22481713354907,3.1811155596141134,2.4513154390051395,0.7298001206089739
2024-06-12,528.4979248046875,541.3599853515625,544.1199951171875,540.2999877929688,541.6300048828125,63251300,532.3479919433594,534.0496629452574,530.697998046875,530.8426573154989,529.1324971516927,526.3992180070671,529.1324971516927,522.1423354035874,76.69058804420736,3.710281957874372,2.703108742778986,1.0071732150953858
2024-06-13,529.56201171875,542.4500122070312,543.3300170898438,539.5900268554688,543.1500244140625,44760900,534.3319946289063,535.5769991746708,531.3314971923828,531.948119686121,529.6651977539062,527.0286609168696,529.6651977539062,522.3444018394426,77.64724557995268,4.1695423101341476,2.996395456250019,1.1731468538841288
2024-06-14,529.8842163085938,542.780029296875,542.8099975585938,539.8499755859375,540.8800048828125,40089900,535.872998046875,536.8866410150716,532.0359985351563,532.9797301252404,530.1696143517128,527.6463616376542,530.1696143517128,522.5477414161335,77.94241211251122,4.508171672375056,3.2987506994750264,1.2094209729000296
2024-06-17,534.1016845703125,547.0999755859375,548.530029296875,541.6099853515625,542.0800170898438,55839500,537.8029968261719,538.7436109370473,532.9184967041016,534.3245154072116,530.7966647677952,528.4092484591555,530.7966647677952,522.7920422536439,81.40404597647913,5.066715501493263,3.6523436598786736,1.4143718416145896
2024-06-18,535.4585571289062,548.489990234375,548.6199951171875,546.72998046875,547.1599731445312,41376400,539.8129943847656,540.5156799001977,533.8399963378906,535.6736082478939,531.4285692487445,529.1967285287719,531.4285692487445,523.0477432285766,82.36315865888125,5.557465077441293,4.033367943391198,1.5240971340500948
2024-06-20,534.00390625,547.0,550.1199951171875,545.1799926757812,549.4400024414062,70328200,541.04599609375,541.6946471910709,534.6219970703125,536.752312224285,531.9655151367188,529.8948960374476,531.9655151367188,523.2860741417252,77.73491689556339,5.759762930755983,4.378646940864155,1.3811159898918275
2024-06-21,533.2880859375,544.510009765625,545.6500244140625,543.02001953125,544.4000244140625,64338600,542.0309997558594,542.2065312955352,535.3559967041016,537.4911405615555,532.3836649576823,530.4680377522781,532.3836649576823,523.497257580769,70.59555636805386,5.653988376271627,4.6337152279456495,1.0202731483259777
2024-06-24,531.5545654296875,542.739990234375,546.9500122070312,542.6199951171875,544.3300170898438,45528700,542.9039978027344,542.3035238298697,536.1949951171875,537.991031006586,532.7177399666078,530.9492907907917,532.7177399666078,523.6887275574218,65.95813418432141,5.365485519111303,4.78006928617878,0.5854162329325225
2024-06-25,533.6013793945312,544.8300170898438,545.2000122070312,542.4400024414062,543.989990234375,37936200,543.8210021972657,542.762886240774,536.9644958496094,538.6423630145154,533.096248626709,531.4936329985977,533.096248626709,523.8990886472967,68.58252795674736,5.245031171981964,4.873061663339417,0.37196950864254674
2024-06-26,534.2674560546875,545.510009765625,546.239990234375,543.030029296875,543.6900024414062,38550600,544.677001953125,543.2623632452924,537.7494964599609,539.2964246098592,533.4724232066761,532.0432948325988,533.4724232066761,524.1141226882751,69.40884844382413,5.145130102960252,4.927475351263585,0.21765475169666715
2024-06-27,535.1098022460938,546.3699951171875,546.9600219726562,544.6099853515625,545.3699951171875,35041500,545.1780029296875,543.8273872220005,538.7629974365234,539.9700979915095,533.8517635569852,532.6051262163082,533.8517635569852,524.3355741552294,70.46678473733729,5.076828893418792,4.957346059694626,0.1194828337241658
2024-06-28,533.0039672851562,544.219970703125,550.280029296875,542.9500122070312,547.1599731445312,76144500,545.3549987792969,543.8987660367504,539.8434967041015,540.3748477735681,534.147998046875,533.0606103138305,534.147998046875,524.5334288472483,64.46444011372444,4.793949030765361,4.924666653908774,-0.13071762314341218
2024-07-01,534.1009521484375,545.3400268554688,545.8800048828125,542.52001953125,545.6300048828125,40297800,545.6109985351562,544.1608134583356,540.7419982910156,540.8477219718444,534.4588877360026,533.5421560605614,534.4588877360026,524.7404596732008,66.08515775695093,4.607036819690961,4.861140687065211,-0.2541038673742495
2024-07-02,537.6953125,549.010009765625,549.010009765625,543.6500244140625,543.7000122070312,40434800,545.802001953125,545.0424855142064,541.8024993896485,541.6250827141092,534.8521613043707,534.1487385587992,534.8521613043707,524.981947733822,70.78663848242027,4.700855954050326,4.8290837404622335,-0.1282277864119079
2024-07-03,540.0948486328125,551.4600219726562,551.8300170898438,548.6500244140625,548.6900024414062,32789900,546.0990051269531,546.2093103248336,542.9559997558594,542.5617435958756,535.2892102693256,534.8276124181662,535.2892102693256,525.245411159084,73.43425869322833,4.916232535046106,4.846513499379008,0.0697190356670978
2024-07-05,543.2092895507812,554.6400146484375,555.0499877929688,551.1199951171875,551.77001953125,41488400,546.8630065917969,547.7421656563979,543.9545013427735,543.712055124691,535.785384740585,535.604569368373,535.785384740585,525.5378947758935,76.42127153942329,5.282624057996372,4.933735611102481,0.3488884468938913
2024-07-08,543.8360595703125,555.280029296875,556.25,554.1900024414062,555.4400024414062,36110500,547.9400085449219,549.1126863183027,544.9855041503906,544.8137669506133,536.2727508544922,536.3761560322358,536.2727508544922,525.8338364129182,76.9822251737585,5.560537399123405,5.059095968706666,0.5014414304167385
2024-07-09,544.3649291992188,555.8200073242188,557.1799926757812,555.52001953125,556.260009765625,27289700,549.2480102539063,550.3321992284692,546.0760040283203,545.861980319528,536.7495132074123,537.1386600044705,536.7495132074123,526.1322062727322,77.46925218545479,5.757982994505255,5.198873373866384,0.5591096206388713
2024-07-10,549.7515258789062,561.3200073242188,561.6699829101562,556.77001953125,557.0700073242188,38701200,550.8970092773437,552.3299825186054,547.3590057373046,547.3341733675938,537.3345249720982,538.0869481346566,537.3345249720982,526.4823336463788,81.71342744996068,6.285805235963949,5.416259746285897,0.8695454896780515
2024-07-11,545.0114135742188,556.47998046875,562.3300170898438,555.8300170898438,561.4400024414062,53054200,551.9940063476563,553.0845276004499,548.3355041503906,548.205202615323,537.7797681231831,538.8082435203073,537.7797681231831,526.7808176943627,69.33561638452315,6.241609063611122,5.581329609750942,0.6602794538601797
2024-07-12,548.4490356445312,559.989990234375,563.6699829101562,557.1500244140625,557.6300048828125,53084400,553.356005859375,554.3400662611635,549.2670043945312,549.327563340947,538.2845458984375,539.6389002541923,538.2845458984375,527.1112572221241,72.57953850151095,6.415853763856148,5.748234440571983,0.667619323284165
2024-07-15,549.957275390625,561.530029296875,564.8400268554688,559.6300048828125,562.030029296875,40584300,555.08701171875,555.6473322676566,550.2210052490234,550.4897029557973,538.8011121961806,540.497375902925,538.8011121961806,527.4537325661515,73.88491479626754,6.602107243234968,5.91900900110458,0.683098242130388
2024-07-16,553.2186279296875,564.8599853515625,565.1599731445312,562.0999755859375,562.8699951171875,36475300,557.0390075683594,557.322360101094,551.3250030517578,551.8583012792035,539.3676094386889,541.4527723518911,539.3676094386889,527.8259340864045,76.49098895975813,6.938432164566848,6.122893633797034,0.815538530769814
2024-07-17,545.4618530273438,556.9400024414062,560.510009765625,556.6099853515625,558.7999877929688,57119000,557.8320068359375,557.2528405266053,551.8170043945313,552.3422728184609,539.7414901408744,542.0601147083427,539.7414901408744,528.1156263088423,60.91973023646898,6.491070635289475,6.196529034095523,0.2945416011939521
2024-07-18,541.2701416015625,552.6599731445312,559.52001953125,550.4299926757812,558.510009765625,56270400,557.952001953125,556.4177737298645,552.025503540039,552.3725299923724,540.0106252034506,542.4757954313304,540.0106252034506,528.3598486654164,54.46685956565358,5.725174557212654,6.10225813871895,-0.3770835815062963
2024-07-19,537.6756591796875,548.989990234375,554.0800170898438,547.9099731445312,552.4199829101562,65509100,557.3869995117187,555.0672676397755,552.1250030517579,552.0503833487536,540.1938775510204,542.7312540510576,540.1938775510204,528.5651237059036,49.613964460433266,4.767107203411115,5.835227951657383,-1.068120748246268
2024-07-22,543.2191162109375,554.6500244140625,555.27001953125,551.02001953125,553.0,43346700,557.3239990234375,554.9914052351004,552.6320037841797,552.2979682121164,540.4830004882813,543.1986568103912,540.4830004882813,528.8246749567311,56.10902876366269,4.413671322847563,5.55091662589542,-1.137245303047857
2024-07-23,542.3670043945312,553.780029296875,556.739990234375,553.280029296875,554.5399780273438,34439600,557.1200012207031,554.7711550645139,553.1840057373047,552.4391168868553,541.1552014160156,543.6136125941748,540.7437265433517,529.0729869402152,54.936782303499335,4.0170633008315235,5.244145960882641,-1.227082660051117
2024-07-24,530.0755615234375,541.22998046875,549.1699829101562,540.2899780273438,548.8599853515625,74515300,555.1109985351562,552.3091233198295,553.00400390625,551.371580085131,541.5630004882812,543.5201368245503,540.7530775803787,529.1939520499518,41.4753909379533,2.6594085246343866,4.72719847363299,-2.0677899489986036
2024-07-25,527.313720703125,538.4099731445312,547.4600219726562,537.4500122070312,541.3499755859375,61158300,553.3039978027343,549.7820051061389,552.6490020751953,550.1371413288833,541.9130004882812,543.3197382488632,540.7088680627211,529.2856537523854,39.15377752157369,1.3404543860848435,4.049849656123361,-2.7093952700385175
2024-07-26,533.2194213867188,544.4400024414062,547.1900024414062,541.489990234375,542.280029296875,53763800,551.7489990234375,548.8107318943693,552.5525024414062,549.5945566729331,542.33580078125,543.3636701779826,540.7779631438078,529.4364432915797,46.10132289483841,0.772837903654704,3.3944473056296296,-2.6216094019749256
2024-07-29,533.532958984375,544.760009765625,547.0499877929688,542.719970703125,546.02001953125,39515800,550.0719970703125,548.0742369618703,552.5795043945312,549.1341236341418,542.635400390625,543.4184285931843,540.8503639914773,529.588916589829,46.45076578997854,0.34484451560695106,2.784526747625094,-2.439682232018143
2024-07-30,530.8297729492188,542.0,547.3400268554688,538.52001953125,546.260009765625,46853600,547.7859985351563,546.9698302415302,552.4125030517578,548.454683288033,542.9016003417969,543.3628039424713,540.8708932059152,529.7124099570945,43.81242561587757,-0.21457951064110148,2.184705495971855,-2.3992850066129563
2024-07-31,539.4581298828125,550.8099975585938,553.5,547.5800170898438,548.97998046875,65663400,547.172998046875,547.6680424809963,552.5025024414062,548.6789989328483,543.3288000488282,543.6548507509466,541.0452634577166,529.9223362018855,52.990885880378414,0.052362490683663054,1.7582368949142164,-1.7058744042305534
2024-08-01,531.8189697265625,543.010009765625,554.8699951171875,539.4299926757812,552.5700073242188,76428700,546.2080017089844,546.8211274418378,552.0800018310547,548.1390952026366,543.5878002929687,543.6295628691693,541.0791383940598,530.0525618094849,45.84972095439584,-0.3613128876684186,1.3343269383976895,-1.695639826066108
2024-08-02,521.9173583984375,532.9000244140625,536.989990234375,528.5999755859375,535.75,82789100,544.5990051269531,544.290017800424,550.9930023193359,546.6877551275343,543.6186010742188,543.2087966552435,540.9405093435514,530.0808947707246,38.59050618958685,-1.487794561001465,0.7699026385178585,-2.257697199519323
2024-08-05,506.7171325683594,517.3800048828125,523.5800170898438,510.2699890136719,511.6400146484375,146267400,540.8720031738281,539.3972881790401,549.0980010986328,543.8965408185131,543.3696008300781,542.1959028602462,540.5478342692057,529.9545177569146,30.58501379007444,-3.5914749849260943,-0.1023728861709321,-3.489102098755162
2024-08-06,511.38897705078125,522.1500244140625,529.75,517.8699951171875,519.219970703125,84826300,537.7090026855469,536.2614220399532,547.414501953125,541.8254440180892,543.2934008789063,541.4097899800037,540.2462308289574,529.876861106737,35.0449925307031,-4.8182147848252725,-1.0455412659018002,-3.7726735189234724
2024-08-07,507.97076416015625,518.6599731445312,531.5900268554688,518.0499877929688,528.469970703125,70698300,535.452001953125,533.061158604422,545.2815002441406,539.6192086967981,543.0778002929687,540.5176403001813,539.8980653824344,529.7652502812424,33.35628827339518,-6.0028359283576265,-2.0370001983929655,-3.965835729964661
2024-08-08,519.7136840820312,530.6500244140625,531.2899780273438,521.8400268554688,523.9099731445312,63276600,534.6760070800781,532.6227705698111,543.9900024414062,538.7650006698709,543.0946008300781,540.1306749713139,539.7512710813492,529.774054003957,43.43981324056037,-5.906078193916301,-2.8108157974976327,-3.095262396418668
2024-08-09,522.0054321289062,532.989990234375,534.510009765625,528.5599975585938,529.8099975585938,45619600,533.531005859375,532.6895377815499,542.6400024414063,538.2149996760141,543.2324011230469,539.8506481188848,539.6456260681152,529.8060533694338,45.182991065408366,-5.576301177631876,-3.363912873524481,-2.212388304107395
2024-08-12,522.2797241210938,533.27001953125,535.72998046875,530.9500122070312,534.2100219726562,42542100,532.3820068359375,532.795079917859,541.227001953125,537.7440491860366,543.4456018066406,539.5925842527031,539.547539813702,529.840520694427,45.399862938394485,-5.232042760249442,-3.737538850869474,-1.4945039093799681
2024-08-13,530.868896484375,542.0399780273438,542.280029296875,536.280029296875,536.530029296875,52333100,532.3860046386719,534.4759704832198,540.0860015869141,538.153185266161,543.7390014648438,539.6885604791596,539.5853040290601,529.9619083295804,51.827689160568795,-4.203102379304255,-3.8306515565564303,-0.3724508227478247
2024-08-14,532.5436401367188,543.75,544.9600219726562,540.1199951171875,542.8499755859375,42446900,531.6800048828125,536.1621576680889,539.4265014648438,538.6862152408123,544.0580017089844,539.8478326172318,539.6474636704174,530.0991032715747,52.9898098630539,-3.212641896365426,-3.7070496245182296,0.49440772815280365
2024-08-15,541.6715698242188,553.0700073242188,553.3599853515625,548.8800048828125,549.5,60846800,532.6860046386719,539.2363121510216,539.4470031738281,540.0561002011367,544.5516015625,540.3663492724078,539.8448540182675,530.3276694810537,58.82066595527507,-1.656552422086861,-3.296950184031956,1.6403977619450951
2024-08-16,542.8861083984375,554.3099975585938,555.02001953125,551.260009765625,551.4199829101562,44430700,534.827001953125,541.9769822251257,539.713003540039,541.4136142351803,544.9444018554688,540.9131590091209,540.0544937797215,530.5662996111785,59.53971082540275,-0.31959931189476265,-2.7014800096045177,2.381880697709755
2024-08-19,548.0767822265625,559.6099853515625,559.6099853515625,553.8599853515625,554.72998046875,39121800,539.05,545.1829827935687,539.9610015869141,543.14660196055,545.4434020996093,541.6463678852951,540.3338579450335,530.8552915090927,62.54975342931898,1.1543042799956993,-1.9303231516844743,3.0846274316801736
2024-08-20,547.1856079101562,558.7000122070312,560.8400268554688,557.3300170898438,559.1500244140625,33732300,542.7049987792968,547.6406245051073,540.2070007324219,544.6278791268816,545.9372021484374,542.3151382508535,540.5925361740757,531.1323534065847,61.70101405271697,2.223327136414582,-1.099593094064663,3.3229202304792453
2024-08-21,549.0661010742188,560.6199951171875,562.1099853515625,554.72998046875,559.77001953125,41514600,546.9010009765625,550.00051007094,541.1765014648438,546.150937792625,546.4364025878906,543.0329757750235,540.8706953260634,531.4257627768395,62.8465311828079,3.1887046248872366,-0.2419335502742831,3.4306381751615196
2024-08-22,544.7566528320312,556.219970703125,563.1799926757812,554.97998046875,562.5599975585938,56121500,549.4579956054688,551.1313210949736,542.0670013427734,547.1098933079106,546.8218017578125,543.5501128310275,541.0809593723245,531.6724713134195,58.526292577288466,3.557716896216789,0.5179965390239314,3.0397203571928575
2024-08-23,550.5448608398438,562.1300048828125,563.0900268554688,557.2899780273438,559.530029296875,50639400,552.3719970703125,553.1310817836716,542.9515014648438,548.540380124568,547.2372021484375,544.2787360487446,541.365405933277,531.9755313489359,62.27730673700905,4.2777410103536795,1.269945433289881,3.0077955770637983
2024-08-26,549.2324829101562,560.7899780273438,563.9099731445312,559.0499877929688,563.1799926757812,35788600,555.1239929199219,554.5236083734301,543.7529998779297,549.7070084962609,547.6040014648438,544.9262357341798,541.6244002278646,532.2622422611589,60.931672173483385,4.686216552784117,1.9531996571887282,2.733016895595389
2024-08-27,549.9866943359375,561.5599975585938,562.0599975585938,558.3200073242188,559.489990234375,32693900,557.0759948730469,555.8029518616416,544.7309997558593,550.8358645974354,547.9796008300781,545.5785401194511,541.8867107190584,532.5537622143672,61.44716959950425,5.014269130653702,2.565413551881723,2.448855578771979
2024-08-28,546.7938232421875,558.2999877929688,561.6500244140625,555.0399780273438,561.2100219726562,41066000,558.5309936523438,556.2569583946101,545.1054992675781,551.5467334732004,548.2036010742188,546.0774204203734,542.0998701615767,532.8099435634081,57.9603118157536,4.954089953884591,3.0431488322822964,1.9109411216022942
2024-08-29,546.8427734375,558.3499755859375,563.6799926757812,557.1799926757812,560.3099975585938,38715200,559.0589904785156,556.6375069748515,545.8724975585938,552.1946612934611,548.40080078125,546.5586970935328,542.3082048465044,533.0640732352741,57.99966816608933,4.854471790853381,3.4054134239965133,1.449058366856868
2024-08-30,552.0629272460938,563.6799926757812,564.2000122070312,557.1400146484375,560.77001953125,62700100,559.9959899902344,557.917958920475,547.4114959716796,553.2885023774916,548.7344006347656,547.2301204496994,542.5787338063686,533.3687092496075,62.07641751714461,5.146288305151529,3.7535884002275166,1.3926999049240125
2024-09-03,540.7020263671875,552.0800170898438,560.8099975585938,549.510009765625,560.469970703125,60600100,559.2429931640625,556.8565149512693,549.1464965820312,553.1734085405727,548.88580078125,547.420312474803,542.6974998474121,533.5548914171721,50.57156966164592,4.3909181393541985,3.881054348052853,0.5098637913013455
2024-09-04,539.5953369140625,550.9500122070312,554.4299926757812,549.4600219726562,550.2000122070312,47224900,558.4679931640625,555.7826053614078,550.5864959716797,552.9616565088069,549.0500012207032,547.5587320721453,542.7993827160494,533.7279771961757,49.60706202777199,3.6589221140823156,3.836627901258746,-0.17770578717643026
2024-09-05,538.282958984375,549.6099853515625,553.7999877929688,547.0999755859375,550.8900146484375,44264300,557.3669921875,554.6603108141632,552.1339965820313,552.6424497319264,549.1456005859375,547.6391733772206,542.8824388457508,533.8860071280701,48.42753084265871,2.936827107360841,3.6566677424791654,-0.7198406351183242
2024-09-06,529.2235107421875,540.3599853515625,551.5999755859375,539.4400024414062,549.9400024414062,68493800,555.7809936523438,552.0602516391448,552.6194946289063,551.4726912195108,549.0426000976563,547.3537150232733,542.8520478397967,533.9504248218361,41.153350929511596,1.5997233031505402,3.2452788546134403,-1.6455555514629001
2024-09-09,535.1488647460938,546.4099731445312,547.7100219726562,542.6799926757812,544.6500244140625,40445800,554.2089904785156,551.0329282764877,553.290493774414,550.9905275933222,549.0433996582032,547.3167055378324,542.8944040934244,534.0744004270371,46.7836825978047,1.0165244964059639,2.799527982971945,-1.7830034865659812
2024-09-10,537.4797973632812,548.7899780273438,549.1500244140625,543.3800048828125,548.3599853515625,36394600,553.0089904785157,550.6251191402797,554.0664916992188,550.7809514441814,549.1347998046875,547.3744809295779,542.9637637867647,534.2208240847516,48.85672786179187,0.7378759689939898,2.387197580176354,-1.6493216111823643
2024-09-11,542.9937133789062,554.4199829101562,555.3599853515625,539.9600219726562,548.7000122070312,75248600,552.2949890136719,551.3150943711663,554.6854919433594,551.1275258695123,549.3163989257813,547.6507751248947,543.0969756370367,534.4218107397307,53.47390152132317,0.9602699513428661,2.1018120544096566,-1.1415421030667905
2024-09-12,547.5675048828125,559.0900268554688,559.4000244140625,552.739990234375,555.010009765625,51819600,552.3739929199219,552.7287184592212,555.4524932861328,551.8858592967463,549.5179992675781,548.0993732319761,543.2808038119612,534.6672656264545,56.94604475821427,1.4961061217397855,1.9806708678756824,-0.48456474613589684
2024-09-13,550.4273071289062,562.010009765625,563.030029296875,559.4500122070312,559.7100219726562,39310500,552.7399963378906,554.4162259694764,555.8994934082032,552.8500641033062,549.7289990234375,548.6448883901584,543.4936356977983,534.939332732317,59.00603403297163,2.1318042523852228,2.0108975447775905,0.12090670760763222
2024-09-16,551.2402954101562,562.8400268554688,563.1099853515625,559.9000244140625,561.739990234375,36656100,552.6559997558594,555.9478261305659,556.3259948730469,553.8014891273217,549.8929992675781,549.2015604868373,543.7110108793452,535.2169515793136,59.59779777306595,2.671776467295672,2.143073329281207,0.5287031380144649
2024-09-17,551.4654541015625,563.0700073242188,566.5800170898438,560.7899780273438,565.0999755859375,49321000,553.7549987792969,557.2427681657755,556.4989959716797,554.6842051460737,550.048798828125,549.7454211471268,543.9261108398438,535.4940964125962,59.7710805446367,3.0827300466581846,2.3310046727566025,0.7517253739015821
2024-09-18,549.8300170898438,561.4000244140625,568.6900024414062,560.8300170898438,563.739990234375,59044900,554.8,557.9986329381912,556.6339965820313,555.3238069811202,550.1603991699219,550.2024644124969,544.1181318681319,535.7518668404714,57.83144494532921,3.236353387551844,2.512074415715651,0.7242789718361933
2024-09-19,559.2125244140625,570.97998046875,572.8800048828125,568.0800170898438,571.010009765625,75315500,556.9369995117188,560.3588779437473,557.1519958496094,556.8148711227993,550.3535986328125,551.0172689637226,544.410108483356,536.1023953342851,64.87350912516996,4.08404505344015,2.826468543260551,1.2575765101795988
2024-09-20,558.2457885742188,568.25,569.3099975585938,565.1699829101562,567.8400268554688,77503100,559.7260009765625,561.7936274085205,557.7534973144532,557.9039310158661,550.5889990234375,551.6930623376942,544.6664514028898,536.4222719976256,61.71084232328546,4.483872901817676,3.1579494149719762,1.3259234868457002
2024-09-23,559.640869140625,569.6699829101562,570.3300170898438,568.0999755859375,569.3400268554688,44116900,562.052001953125,563.2256920451815,558.1304962158204,559.0245073867509,550.7825988769531,552.3980396150457,544.9324464189245,536.7530949917801,62.72865846796338,4.859305061877421,3.4982205443530656,1.3610845175243558
